GAME DATE,H_TEAM,H_FINAL,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_FINAL,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-,POINT_TOTAL
03/31/2023,BKN,1,48.0,124.0,49.0,88.0,55.7,15.0,33.0,45.5,11.0,13.0,84.6,9.0,32.0,41.0,33.0,13.0,9.0,3.0,17.0,17.0,ATL,0,48.0,107.0,39.0,91.0,42.9,8.0,37.0,21.6,21.0,23.0,91.3,16.0,30.0,46.0,23.0,11.0,6.0,3.0,14.0,-17.0,231.0
03/30/2023,MIL,0,48.0,99.0,38.0,101.0,37.6,14.0,43.0,32.6,9.0,13.0,69.2,15.0,30.0,45.0,22.0,13.0,4.0,1.0,16.0,-41.0,BOS,1,48.0,140.0,51.0,91.0,56.0,22.0,43.0,51.2,16.0,20.0,80.0,7.0,40.0,47.0,28.0,9.0,8.0,5.0,18.0,41.0,239.0
03/30/2023,DEN,0,48.0,88.0,32.0,80.0,40.0,4.0,28.0,14.3,20.0,32.0,62.5,11.0,29.0,40.0,21.0,10.0,4.0,5.0,21.0,-19.0,NOP,1,48.0,107.0,38.0,80.0,47.5,13.0,27.0,48.1,18.0,22.0,81.8,8.0,38.0,46.0,22.0,12.0,6.0,1.0,24.0,19.0,195.0
03/29/2023,IND,0,48.0,136.0,53.0,101.0,52.5,14.0,30.0,46.7,16.0,22.0,72.7,10.0,19.0,29.0,36.0,8.0,9.0,4.0,25.0,-13.0,MIL,1,48.0,149.0,58.0,93.0,62.4,10.0,25.0,40.0,23.0,30.0,76.7,14.0,38.0,52.0,28.0,19.0,5.0,5.0,18.0,13.0,285.0
03/29/2023,POR,0,48.0,80.0,30.0,93.0,32.3,9.0,39.0,23.1,11.0,12.0,91.7,8.0,37.0,45.0,18.0,14.0,5.0,6.0,15.0,-40.0,SAC,1,48.0,120.0,42.0,92.0,45.7,18.0,48.0,37.5,18.0,24.0,75.0,10.0,49.0,59.0,30.0,10.0,9.0,4.0,11.0,40.0,200.0
03/29/2023,CHI,0,48.0,110.0,45.0,88.0,51.1,9.0,33.0,27.3,11.0,13.0,84.6,6.0,26.0,32.0,31.0,14.0,10.0,4.0,22.0,-11.0,LAL,1,48.0,121.0,45.0,86.0,52.3,7.0,20.0,35.0,24.0,30.0,80.0,13.0,32.0,45.0,22.0,16.0,10.0,3.0,14.0,11.0,231.0
03/29/2023,SAS,0,48.0,117.0,45.0,95.0,47.4,10.0,35.0,28.6,17.0,21.0,81.0,9.0,30.0,39.0,31.0,15.0,10.0,4.0,16.0,-11.0,UTA,1,48.0,128.0,49.0,90.0,54.4,12.0,31.0,38.7,18.0,20.0,90.0,8.0,37.0,45.0,28.0,16.0,5.0,6.0,17.0,11.0,245.0
03/29/2023,NYK,1,48.0,101.0,38.0,76.0,50.0,13.0,31.0,41.9,12.0,23.0,52.2,9.0,38.0,47.0,22.0,16.0,8.0,3.0,14.0,9.0,MIA,0,48.0,92.0,35.0,79.0,44.3,13.0,39.0,33.3,9.0,14.0,64.3,6.0,29.0,35.0,20.0,11.0,5.0,0.0,18.0,-9.0,193.0
03/29/2023,PHI,1,48.0,116.0,37.0,80.0,46.3,17.0,36.0,47.2,25.0,30.0,83.3,11.0,32.0,43.0,26.0,11.0,9.0,4.0,19.0,8.0,DAL,0,48.0,108.0,38.0,83.0,45.8,18.0,46.0,39.1,14.0,18.0,77.8,8.0,32.0,40.0,24.0,14.0,3.0,3.0,22.0,-8.0,224.0
03/29/2023,MEM,0,48.0,132.0,49.0,95.0,51.6,11.0,32.0,34.4,23.0,28.0,82.1,14.0,31.0,45.0,26.0,13.0,8.0,4.0,20.0,-9.0,LAC,1,48.0,141.0,48.0,78.0,61.5,22.0,37.0,59.5,23.0,31.0,74.2,3.0,29.0,32.0,28.0,16.0,8.0,4.0,21.0,9.0,273.0
03/29/2023,BKN,1,48.0,123.0,44.0,82.0,53.7,17.0,35.0,48.6,18.0,27.0,66.7,8.0,33.0,41.0,33.0,12.0,4.0,9.0,18.0,9.0,HOU,0,48.0,114.0,46.0,98.0,46.9,9.0,30.0,30.0,13.0,21.0,61.9,20.0,32.0,52.0,21.0,10.0,9.0,2.0,18.0,-9.0,237.0
03/29/2023,OKC,1,48.0,107.0,39.0,87.0,44.8,10.0,29.0,34.5,19.0,25.0,76.0,10.0,28.0,38.0,19.0,10.0,7.0,3.0,18.0,1.0,DET,0,48.0,106.0,40.0,80.0,50.0,16.0,33.0,48.5,10.0,14.0,71.4,10.0,32.0,42.0,27.0,18.0,1.0,3.0,22.0,-1.0,213.0
03/29/2023,PHX,1,48.0,107.0,40.0,96.0,41.7,6.0,20.0,30.0,21.0,27.0,77.8,15.0,33.0,48.0,23.0,8.0,11.0,8.0,16.0,7.0,MIN,0,48.0,100.0,40.0,90.0,44.4,12.0,35.0,34.3,8.0,12.0,66.7,16.0,38.0,54.0,24.0,21.0,4.0,4.0,24.0,-7.0,207.0
03/28/2023,GSW,1,48.0,120.0,43.0,82.0,52.4,18.0,40.0,45.0,16.0,22.0,72.7,11.0,30.0,41.0,32.0,19.0,11.0,4.0,18.0,11.0,NOP,0,48.0,109.0,42.0,90.0,46.7,12.0,27.0,44.4,13.0,14.0,92.9,11.0,30.0,41.0,30.0,19.0,6.0,4.0,18.0,-11.0,229.0
03/28/2023,ATL,1,48.0,120.0,41.0,89.0,46.1,12.0,27.0,44.4,26.0,33.0,78.8,14.0,37.0,51.0,25.0,15.0,5.0,3.0,16.0,2.0,CLE,0,48.0,118.0,47.0,93.0,50.5,9.0,25.0,36.0,15.0,22.0,68.2,10.0,30.0,40.0,20.0,8.0,5.0,6.0,24.0,-2.0,238.0
03/28/2023,WAS,1,48.0,130.0,54.0,99.0,54.5,13.0,37.0,35.1,9.0,13.0,69.2,6.0,37.0,43.0,33.0,11.0,7.0,3.0,13.0,19.0,BOS,0,48.0,111.0,45.0,93.0,48.4,11.0,44.0,25.0,10.0,11.0,90.9,7.0,31.0,38.0,29.0,12.0,5.0,8.0,14.0,-19.0,241.0
03/28/2023,OKC,0,48.0,134.0,50.0,96.0,52.1,11.0,30.0,36.7,23.0,29.0,79.3,7.0,32.0,39.0,25.0,11.0,11.0,3.0,21.0,-3.0,CHA,1,48.0,137.0,52.0,94.0,55.3,14.0,35.0,40.0,19.0,30.0,63.3,15.0,37.0,52.0,34.0,18.0,6.0,7.0,24.0,3.0,271.0
03/28/2023,TOR,1,48.0,106.0,45.0,93.0,48.4,8.0,36.0,22.2,8.0,9.0,88.9,15.0,32.0,47.0,32.0,9.0,8.0,7.0,13.0,14.0,MIA,0,48.0,92.0,32.0,80.0,40.0,10.0,33.0,30.3,18.0,19.0,94.7,12.0,31.0,43.0,18.0,16.0,6.0,3.0,10.0,-14.0,198.0
03/28/2023,MEM,1,48.0,113.0,42.0,88.0,47.7,12.0,34.0,35.3,17.0,23.0,73.9,7.0,42.0,49.0,26.0,17.0,11.0,6.0,17.0,5.0,ORL,0,48.0,108.0,41.0,100.0,41.0,14.0,49.0,28.6,12.0,15.0,80.0,8.0,39.0,47.0,24.0,16.0,9.0,8.0,15.0,-5.0,221.0
03/27/2023,NYK,1,48.0,137.0,50.0,86.0,58.1,17.0,39.0,43.6,20.0,28.0,71.4,7.0,32.0,39.0,35.0,11.0,11.0,8.0,20.0,22.0,HOU,0,48.0,115.0,42.0,87.0,48.3,7.0,26.0,26.9,24.0,29.0,82.8,13.0,27.0,40.0,24.0,14.0,6.0,4.0,18.0,-22.0,252.0
03/27/2023,DEN,1,48.0,116.0,43.0,85.0,50.6,11.0,32.0,34.4,19.0,22.0,86.4,10.0,32.0,42.0,34.0,12.0,8.0,4.0,16.0,5.0,PHI,0,48.0,111.0,43.0,89.0,48.3,8.0,30.0,26.7,17.0,22.0,77.3,11.0,29.0,40.0,18.0,11.0,10.0,3.0,20.0,-5.0,227.0
03/27/2023,IND,0,48.0,104.0,39.0,93.0,41.9,8.0,28.0,28.6,18.0,23.0,78.3,14.0,29.0,43.0,20.0,14.0,6.0,3.0,19.0,-23.0,DAL,1,48.0,127.0,47.0,83.0,56.6,18.0,37.0,48.6,15.0,17.0,88.2,4.0,29.0,33.0,29.0,13.0,7.0,8.0,23.0,23.0,231.0
03/27/2023,UTA,0,48.0,103.0,38.0,86.0,44.2,9.0,36.0,25.0,18.0,27.0,66.7,10.0,37.0,47.0,25.0,13.0,2.0,7.0,19.0,-14.0,PHX,1,48.0,117.0,43.0,101.0,42.6,11.0,36.0,30.6,20.0,22.0,90.9,18.0,31.0,49.0,31.0,7.0,7.0,7.0,20.0,14.0,220.0
03/27/2023,POR,0,48.0,90.0,35.0,90.0,38.9,7.0,33.0,21.2,13.0,15.0,86.7,6.0,23.0,29.0,15.0,12.0,6.0,2.0,16.0,-34.0,NOP,1,48.0,124.0,49.0,86.0,57.0,12.0,28.0,42.9,14.0,17.0,82.4,8.0,45.0,53.0,31.0,17.0,5.0,6.0,16.0,34.0,214.0
03/27/2023,SAC,0,48.0,115.0,39.0,84.0,46.4,5.0,27.0,18.5,32.0,40.0,80.0,12.0,30.0,42.0,16.0,10.0,4.0,4.0,23.0,-4.0,MIN,1,48.0,119.0,44.0,86.0,51.2,9.0,24.0,37.5,22.0,34.0,64.7,11.0,29.0,40.0,33.0,6.0,6.0,3.0,27.0,4.0,234.0
03/27/2023,DET,0,48.0,117.0,41.0,92.0,44.6,7.0,24.0,29.2,28.0,36.0,77.8,14.0,33.0,47.0,22.0,10.0,5.0,0.0,20.0,-9.0,MIL,1,48.0,126.0,45.0,95.0,47.4,14.0,45.0,31.1,22.0,26.0,84.6,15.0,35.0,50.0,28.0,9.0,5.0,4.0,23.0,9.0,243.0
03/27/2023,LAC,1,48.0,124.0,48.0,81.0,59.3,20.0,40.0,50.0,8.0,16.0,50.0,6.0,31.0,37.0,41.0,18.0,10.0,4.0,17.0,12.0,CHI,0,48.0,112.0,44.0,82.0,53.7,9.0,23.0,39.1,15.0,21.0,71.4,8.0,26.0,34.0,26.0,15.0,9.0,3.0,11.0,-12.0,236.0
03/26/2023,GSW,0,48.0,96.0,34.0,82.0,41.5,15.0,40.0,37.5,13.0,17.0,76.5,6.0,31.0,37.0,25.0,16.0,9.0,2.0,19.0,-3.0,MIN,1,48.0,99.0,34.0,80.0,42.5,17.0,40.0,42.5,14.0,25.0,56.0,9.0,40.0,49.0,25.0,17.0,10.0,2.0,20.0,3.0,195.0
03/26/2023,LAL,0,48.0,108.0,38.0,75.0,50.7,13.0,36.0,36.1,19.0,28.0,67.9,8.0,30.0,38.0,24.0,18.0,5.0,4.0,18.0,-10.0,CHI,1,48.0,118.0,47.0,87.0,54.0,14.0,31.0,45.2,10.0,13.0,76.9,8.0,34.0,42.0,32.0,9.0,8.0,2.0,23.0,10.0,226.0
03/26/2023,CLE,1,48.0,108.0,39.0,83.0,47.0,9.0,30.0,30.0,21.0,24.0,87.5,13.0,28.0,41.0,20.0,11.0,5.0,7.0,16.0,17.0,HOU,0,48.0,91.0,35.0,80.0,43.8,6.0,25.0,24.0,15.0,18.0,83.3,12.0,24.0,36.0,20.0,19.0,6.0,1.0,22.0,-17.0,199.0
03/26/2023,TOR,1,48.0,114.0,45.0,98.0,45.9,11.0,31.0,35.5,13.0,16.0,81.3,18.0,35.0,53.0,22.0,13.0,13.0,6.0,19.0,10.0,WAS,0,48.0,104.0,38.0,86.0,44.2,16.0,36.0,44.4,12.0,20.0,60.0,12.0,33.0,45.0,25.0,18.0,6.0,2.0,12.0,-10.0,218.0
03/26/2023,BOS,1,48.0,137.0,52.0,91.0,57.1,18.0,44.0,40.9,15.0,21.0,71.4,9.0,52.0,61.0,29.0,15.0,4.0,11.0,18.0,44.0,SAS,0,48.0,93.0,36.0,97.0,37.1,8.0,36.0,22.2,13.0,18.0,72.2,3.0,35.0,38.0,22.0,10.0,7.0,0.0,16.0,-44.0,230.0
03/26/2023,ORL,1,48.0,119.0,45.0,85.0,52.9,7.0,22.0,31.8,22.0,28.0,78.6,9.0,38.0,47.0,30.0,11.0,7.0,3.0,21.0,13.0,BKN,0,48.0,106.0,37.0,91.0,40.7,8.0,35.0,22.9,24.0,28.0,85.7,15.0,29.0,44.0,17.0,15.0,7.0,8.0,20.0,-13.0,225.0
03/26/2023,POR,0,48.0,112.0,39.0,82.0,47.6,14.0,32.0,43.8,20.0,27.0,74.1,8.0,29.0,37.0,18.0,18.0,5.0,7.0,22.0,-6.0,OKC,1,48.0,118.0,41.0,94.0,43.6,12.0,35.0,34.3,24.0,28.0,85.7,13.0,29.0,42.0,23.0,11.0,13.0,2.0,19.0,6.0,230.0
03/26/2023,ATL,0,48.0,119.0,45.0,98.0,45.9,7.0,31.0,22.6,22.0,26.0,84.6,14.0,34.0,48.0,27.0,10.0,4.0,5.0,15.0,-4.0,MEM,1,48.0,123.0,48.0,89.0,53.9,13.0,33.0,39.4,14.0,19.0,73.7,6.0,33.0,39.0,28.0,11.0,8.0,7.0,22.0,4.0,242.0
03/26/2023,CHA,1,48.0,110.0,39.0,88.0,44.3,12.0,29.0,41.4,20.0,24.0,83.3,14.0,44.0,58.0,27.0,14.0,6.0,2.0,18.0,6.0,DAL,0,48.0,104.0,32.0,84.0,38.1,19.0,49.0,38.8,21.0,22.0,95.5,3.0,34.0,37.0,18.0,8.0,8.0,7.0,24.0,-6.0,214.0
03/25/2023,DEN,1,48.0,129.0,47.0,89.0,52.8,15.0,36.0,41.7,20.0,28.0,71.4,7.0,41.0,48.0,28.0,12.0,4.0,3.0,18.0,23.0,MIL,0,48.0,106.0,39.0,88.0,44.3,9.0,36.0,25.0,19.0,21.0,90.5,4.0,36.0,40.0,26.0,10.0,7.0,2.0,19.0,-23.0,235.0
03/25/2023,PHX,1,48.0,125.0,47.0,93.0,50.5,15.0,32.0,46.9,16.0,19.0,84.2,13.0,32.0,45.0,35.0,8.0,4.0,9.0,22.0,20.0,PHI,0,48.0,105.0,34.0,78.0,43.6,13.0,31.0,41.9,24.0,27.0,88.9,8.0,28.0,36.0,21.0,13.0,3.0,7.0,16.0,-20.0,230.0
03/25/2023,ATL,1,48.0,143.0,53.0,96.0,55.2,15.0,30.0,50.0,22.0,25.0,88.0,15.0,27.0,42.0,33.0,13.0,10.0,8.0,14.0,13.0,IND,0,48.0,130.0,52.0,96.0,54.2,14.0,37.0,37.8,12.0,12.0,100.0,10.0,22.0,32.0,33.0,17.0,7.0,7.0,18.0,-13.0,273.0
03/25/2023,LAC,0,48.0,110.0,39.0,75.0,52.0,15.0,33.0,45.5,17.0,21.0,81.0,2.0,29.0,31.0,29.0,20.0,9.0,6.0,14.0,-21.0,NOP,1,48.0,131.0,51.0,96.0,53.1,21.0,34.0,61.8,8.0,9.0,88.9,12.0,33.0,45.0,36.0,16.0,11.0,3.0,21.0,21.0,241.0
03/25/2023,MIA,0,48.0,100.0,38.0,80.0,47.5,12.0,30.0,40.0,12.0,14.0,85.7,8.0,24.0,32.0,22.0,14.0,5.0,4.0,19.0,-29.0,BKN,1,48.0,129.0,44.0,89.0,49.4,18.0,40.0,45.0,23.0,25.0,92.0,17.0,28.0,45.0,30.0,8.0,6.0,6.0,18.0,29.0,229.0
03/25/2023,SAC,1,48.0,121.0,44.0,95.0,46.3,16.0,43.0,37.2,17.0,21.0,81.0,14.0,28.0,42.0,30.0,9.0,11.0,1.0,13.0,8.0,UTA,0,48.0,113.0,47.0,91.0,51.6,9.0,28.0,32.1,10.0,16.0,62.5,11.0,34.0,45.0,30.0,17.0,3.0,7.0,14.0,-8.0,234.0
03/24/2023,UTA,0,48.0,116.0,40.0,104.0,38.5,11.0,40.0,27.5,25.0,34.0,73.5,20.0,31.0,51.0,28.0,11.0,6.0,5.0,15.0,-28.0,MIL,1,48.0,144.0,55.0,99.0,55.6,22.0,50.0,44.0,12.0,16.0,75.0,9.0,41.0,50.0,42.0,13.0,6.0,11.0,20.0,28.0,260.0
03/24/2023,DAL,0,48.0,109.0,41.0,84.0,48.8,9.0,36.0,25.0,18.0,24.0,75.0,7.0,38.0,45.0,25.0,11.0,3.0,4.0,19.0,-8.0,CHA,1,48.0,117.0,43.0,89.0,48.3,11.0,28.0,39.3,20.0,27.0,74.1,6.0,37.0,43.0,32.0,8.0,7.0,4.0,17.0,8.0,226.0
03/24/2023,LAL,1,48.0,116.0,42.0,91.0,46.2,12.0,34.0,35.3,20.0,28.0,71.4,16.0,37.0,53.0,20.0,11.0,9.0,4.0,14.0,5.0,OKC,0,48.0,111.0,40.0,92.0,43.5,14.0,36.0,38.9,17.0,19.0,89.5,12.0,33.0,45.0,21.0,10.0,6.0,5.0,19.0,-5.0,227.0
03/24/2023,SAC,1,48.0,135.0,47.0,89.0,52.8,13.0,39.0,33.3,28.0,32.0,87.5,5.0,28.0,33.0,29.0,4.0,6.0,3.0,23.0,8.0,PHX,0,48.0,127.0,48.0,89.0,53.9,9.0,29.0,31.0,22.0,29.0,75.9,12.0,31.0,43.0,33.0,12.0,2.0,7.0,25.0,-8.0,262.0
03/24/2023,MEM,1,48.0,151.0,57.0,93.0,61.3,25.0,42.0,59.5,12.0,14.0,85.7,5.0,30.0,35.0,36.0,11.0,12.0,7.0,19.0,37.0,HOU,0,48.0,114.0,47.0,87.0,54.0,7.0,23.0,30.4,13.0,21.0,61.9,10.0,28.0,38.0,25.0,16.0,7.0,3.0,14.0,-37.0,265.0
03/24/2023,BOS,1,48.0,120.0,44.0,93.0,47.3,18.0,42.0,42.9,14.0,19.0,73.7,9.0,40.0,49.0,28.0,15.0,11.0,6.0,15.0,25.0,IND,0,48.0,95.0,39.0,84.0,46.4,4.0,26.0,15.4,13.0,22.0,59.1,6.0,38.0,44.0,24.0,17.0,9.0,4.0,16.0,-25.0,215.0
03/24/2023,POR,0,48.0,96.0,37.0,86.0,43.0,6.0,31.0,19.4,16.0,18.0,88.9,8.0,23.0,31.0,23.0,14.0,10.0,5.0,14.0,-28.0,CHI,1,48.0,124.0,48.0,84.0,57.1,17.0,28.0,60.7,11.0,14.0,78.6,11.0,36.0,47.0,33.0,17.0,6.0,8.0,19.0,28.0,220.0
03/24/2023,WAS,1,48.0,136.0,51.0,85.0,60.0,15.0,30.0,50.0,19.0,26.0,73.1,6.0,37.0,43.0,29.0,10.0,3.0,8.0,16.0,12.0,SAS,0,48.0,124.0,51.0,101.0,50.5,13.0,38.0,34.2,9.0,15.0,60.0,11.0,30.0,41.0,35.0,5.0,4.0,4.0,21.0,-12.0,260.0
03/24/2023,TOR,1,48.0,118.0,41.0,92.0,44.6,13.0,37.0,35.1,23.0,29.0,79.3,15.0,31.0,46.0,25.0,11.0,12.0,9.0,24.0,21.0,DET,0,48.0,97.0,34.0,73.0,46.6,6.0,25.0,24.0,23.0,30.0,76.7,8.0,31.0,39.0,23.0,22.0,8.0,4.0,18.0,-21.0,215.0
03/24/2023,GSW,1,48.0,120.0,42.0,88.0,47.7,18.0,50.0,36.0,18.0,24.0,75.0,10.0,39.0,49.0,27.0,11.0,3.0,0.0,21.0,8.0,PHI,0,48.0,112.0,38.0,78.0,48.7,8.0,29.0,27.6,28.0,34.0,82.4,4.0,34.0,38.0,23.0,10.0,8.0,1.0,20.0,-8.0,232.0
03/23/2023,LAC,1,48.0,127.0,47.0,84.0,56.0,18.0,37.0,48.6,15.0,20.0,75.0,8.0,34.0,42.0,34.0,15.0,9.0,5.0,9.0,22.0,OKC,0,48.0,105.0,41.0,93.0,44.1,13.0,39.0,33.3,10.0,11.0,90.9,13.0,27.0,40.0,24.0,14.0,6.0,3.0,20.0,-22.0,232.0
03/23/2023,ORL,1,48.0,111.0,40.0,87.0,46.0,13.0,32.0,40.6,18.0,21.0,85.7,8.0,35.0,43.0,25.0,16.0,8.0,7.0,19.0,5.0,NYK,0,48.0,106.0,37.0,88.0,42.0,12.0,40.0,30.0,20.0,26.0,76.9,13.0,31.0,44.0,26.0,13.0,8.0,8.0,15.0,-5.0,217.0
03/23/2023,BKN,0,48.0,114.0,39.0,81.0,48.1,12.0,34.0,35.3,24.0,27.0,88.9,9.0,33.0,42.0,24.0,16.0,7.0,7.0,21.0,-2.0,CLE,1,48.0,116.0,42.0,89.0,47.2,12.0,32.0,37.5,20.0,26.0,76.9,13.0,27.0,40.0,24.0,10.0,7.0,7.0,21.0,2.0,230.0
03/23/2023,NOP,1,48.0,115.0,45.0,98.0,45.9,11.0,34.0,32.4,14.0,15.0,93.3,11.0,41.0,52.0,26.0,11.0,11.0,0.0,14.0,19.0,CHA,0,48.0,96.0,38.0,83.0,45.8,9.0,37.0,24.3,11.0,16.0,68.8,4.0,34.0,38.0,24.0,17.0,8.0,4.0,17.0,-19.0,211.0
03/22/2023,TOR,0,48.0,114.0,39.0,89.0,43.8,7.0,34.0,20.6,29.0,39.0,74.4,13.0,27.0,40.0,21.0,10.0,11.0,7.0,22.0,-4.0,IND,1,48.0,118.0,43.0,77.0,55.8,11.0,21.0,52.4,21.0,25.0,84.0,8.0,31.0,39.0,27.0,18.0,4.0,5.0,29.0,4.0,232.0
03/22/2023,LAL,1,48.0,122.0,39.0,70.0,55.7,8.0,17.0,47.1,36.0,46.0,78.3,5.0,31.0,36.0,27.0,15.0,7.0,2.0,20.0,11.0,PHX,0,48.0,111.0,42.0,90.0,46.7,12.0,31.0,38.7,15.0,20.0,75.0,12.0,27.0,39.0,23.0,17.0,7.0,6.0,31.0,-11.0,233.0
03/22/2023,DAL,0,48.0,125.0,44.0,89.0,49.4,17.0,40.0,42.5,20.0,28.0,71.4,8.0,23.0,31.0,27.0,10.0,7.0,2.0,17.0,-2.0,GSW,1,48.0,127.0,50.0,90.0,55.6,12.0,39.0,30.8,15.0,18.0,83.3,11.0,33.0,44.0,33.0,13.0,7.0,5.0,20.0,2.0,252.0
03/22/2023,MIL,1,48.0,130.0,51.0,98.0,52.0,15.0,43.0,34.9,13.0,24.0,54.2,10.0,44.0,54.0,24.0,15.0,10.0,4.0,14.0,36.0,SAS,0,48.0,94.0,36.0,93.0,38.7,9.0,39.0,23.1,13.0,20.0,65.0,8.0,38.0,46.0,26.0,19.0,7.0,6.0,21.0,-36.0,224.0
03/22/2023,WAS,0,48.0,104.0,44.0,87.0,50.6,4.0,26.0,15.4,12.0,16.0,75.0,10.0,27.0,37.0,20.0,7.0,4.0,4.0,15.0,-14.0,DEN,1,48.0,118.0,42.0,83.0,50.6,15.0,32.0,46.9,19.0,21.0,90.5,11.0,30.0,41.0,28.0,10.0,7.0,2.0,18.0,14.0,222.0
03/22/2023,CHI,0,48.0,91.0,34.0,83.0,41.0,6.0,25.0,24.0,17.0,22.0,77.3,15.0,27.0,42.0,18.0,19.0,7.0,4.0,16.0,-25.0,PHI,1,48.0,116.0,39.0,82.0,47.6,16.0,37.0,43.2,22.0,26.0,84.6,11.0,33.0,44.0,30.0,18.0,9.0,4.0,22.0,25.0,207.0
03/22/2023,UTA,0,48.0,115.0,39.0,82.0,47.6,11.0,35.0,31.4,26.0,36.0,72.2,7.0,40.0,47.0,24.0,17.0,4.0,5.0,21.0,-12.0,POR,1,48.0,127.0,45.0,93.0,48.4,13.0,41.0,31.7,24.0,30.0,80.0,7.0,36.0,43.0,28.0,9.0,9.0,5.0,24.0,12.0,242.0
03/22/2023,MIA,1,48.0,127.0,45.0,79.0,57.0,16.0,28.0,57.1,21.0,26.0,80.8,2.0,27.0,29.0,28.0,10.0,9.0,1.0,18.0,7.0,NYK,0,48.0,120.0,42.0,82.0,51.2,16.0,40.0,40.0,20.0,25.0,80.0,9.0,33.0,42.0,29.0,17.0,7.0,5.0,25.0,-7.0,247.0
03/22/2023,MEM,1,48.0,130.0,45.0,87.0,51.7,12.0,36.0,33.3,28.0,33.0,84.8,12.0,24.0,36.0,27.0,11.0,8.0,4.0,21.0,5.0,HOU,0,48.0,125.0,48.0,93.0,51.6,12.0,33.0,36.4,17.0,23.0,73.9,20.0,28.0,48.0,27.0,16.0,6.0,3.0,25.0,-5.0,255.0
03/22/2023,MIN,1,48.0,125.0,45.0,92.0,48.9,11.0,26.0,42.3,24.0,29.0,82.8,11.0,31.0,42.0,27.0,11.0,7.0,3.0,20.0,1.0,ATL,0,48.0,124.0,45.0,85.0,52.9,12.0,26.0,46.2,22.0,25.0,88.0,9.0,32.0,41.0,28.0,17.0,6.0,6.0,25.0,-1.0,249.0
03/21/2023,NOP,1,48.0,119.0,45.0,81.0,55.6,10.0,24.0,41.7,19.0,23.0,82.6,5.0,44.0,49.0,31.0,16.0,8.0,2.0,19.0,35.0,SAS,0,48.0,84.0,30.0,87.0,34.5,13.0,41.0,31.7,11.0,19.0,57.9,10.0,27.0,37.0,22.0,16.0,8.0,3.0,19.0,-35.0,203.0
03/21/2023,LAC,0,48.0,100.0,41.0,86.0,47.7,6.0,31.0,19.4,12.0,21.0,57.1,12.0,34.0,46.0,21.0,14.0,9.0,2.0,21.0,-1.0,OKC,1,48.0,101.0,39.0,93.0,41.9,10.0,37.0,27.0,13.0,14.0,92.9,12.0,35.0,47.0,19.0,12.0,2.0,4.0,21.0,1.0,201.0
03/21/2023,BKN,0,48.0,109.0,41.0,92.0,44.6,9.0,33.0,27.3,18.0,23.0,78.3,19.0,30.0,49.0,25.0,17.0,6.0,5.0,19.0,-6.0,CLE,1,48.0,115.0,42.0,83.0,50.6,14.0,29.0,48.3,17.0,21.0,81.0,8.0,26.0,34.0,23.0,14.0,6.0,3.0,20.0,6.0,224.0
03/21/2023,ATL,1,48.0,129.0,44.0,95.0,46.3,14.0,38.0,36.8,27.0,36.0,75.0,21.0,40.0,61.0,26.0,11.0,5.0,6.0,20.0,22.0,DET,0,48.0,107.0,37.0,91.0,40.7,13.0,40.0,32.5,20.0,24.0,83.3,9.0,26.0,35.0,20.0,10.0,8.0,2.0,26.0,-22.0,236.0
03/21/2023,ORL,1,48.0,122.0,43.0,80.0,53.8,12.0,27.0,44.4,24.0,25.0,96.0,7.0,35.0,42.0,27.0,16.0,7.0,5.0,21.0,10.0,WAS,0,48.0,112.0,42.0,83.0,50.6,10.0,32.0,31.3,18.0,23.0,78.3,4.0,29.0,33.0,30.0,14.0,7.0,4.0,23.0,-10.0,234.0
03/21/2023,SAC,0,48.0,109.0,39.0,81.0,48.1,17.0,44.0,38.6,14.0,21.0,66.7,10.0,32.0,42.0,25.0,14.0,3.0,4.0,19.0,-23.0,BOS,1,48.0,132.0,49.0,92.0,53.3,18.0,44.0,40.9,16.0,23.0,69.6,11.0,32.0,43.0,33.0,6.0,9.0,3.0,15.0,23.0,241.0
03/20/2023,CHA,1,48.0,115.0,41.0,90.0,45.6,10.0,31.0,32.3,23.0,32.0,71.9,10.0,27.0,37.0,26.0,11.0,12.0,6.0,22.0,6.0,IND,0,48.0,109.0,37.0,82.0,45.1,9.0,26.0,34.6,26.0,34.0,76.5,13.0,35.0,48.0,27.0,22.0,5.0,6.0,26.0,-6.0,224.0
03/20/2023,UTA,1,48.0,128.0,46.0,88.0,52.3,16.0,36.0,44.4,20.0,23.0,87.0,6.0,42.0,48.0,33.0,12.0,3.0,8.0,23.0,8.0,SAC,0,48.0,120.0,41.0,97.0,42.3,19.0,52.0,36.5,19.0,25.0,76.0,8.0,35.0,43.0,28.0,6.0,5.0,3.0,20.0,-8.0,248.0
